CustomerId,FirstName,LastName,Company,Address,City,State,Country,PostalCode,Phone,Fax,Email,SupportRepId,InvoiceDate,BillingAddress,BillingCity,BillingState,BillingCountry,BillingPostalCode,Total,TrackId,UnitPrice,Quantity
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2009-07-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,8.91,1440,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2009-07-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,8.91,1446,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2009-07-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,8.91,1452,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2009-07-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,8.91,1458,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2009-07-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,8.91,1464,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2009-07-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,8.91,1470,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2009-07-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,8.91,1476,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2009-07-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,8.91,1482,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-02-15 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,1.98,2296,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-02-15 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,1.98,2297,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-05-20 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,3.96,2999,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-05-20 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,3.96,3001,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-05-20 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,3.96,3003,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-05-20 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,3.96,3005,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-08-22 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,5.94,202,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-08-22 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,5.94,206,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-08-22 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,5.94,210,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-08-22 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,5.94,214,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-08-22 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,5.94,218,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2011-08-22 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,5.94,222,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2012-04-11 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,0.99,2040,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-10-03 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,1.98,2485,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-10-03 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,1.98,2487,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2814,0.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2823,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2832,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2841,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2850,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2859,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2868,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2877,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2886,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2895,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2904,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2913,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2922,1.99,1
6,Helena,Holý,NULL,"Rilská 3174/6",Prague,NULL,"Czech Republic",14300,"+420 2 4177 0449",NULL,hholy@gmail.com,5,"2013-11-13 00:00:00","Rilská 3174/6",Prague,NULL,"Czech Republic",14300,25.86,2931,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2009-12-08 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,1.98,2554,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2009-12-08 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,1.98,2556,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2883,1.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2892,1.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2901,1.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2910,1.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2919,1.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2928,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2937,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2946,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2955,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2964,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2973,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2982,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,2991,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-01-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,18.86,3000,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1179,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1185,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1191,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1197,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1203,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1209,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1215,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1221,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2010-09-18 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,8.91,1227,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-04-24 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,1.98,2041,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-04-24 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,1.98,2042,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-07-27 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,3.96,2744,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-07-27 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,3.96,2746,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-07-27 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,3.96,2748,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-07-27 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,3.96,2750,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-10-29 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,5.94,3450,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-10-29 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,5.94,3454,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-10-29 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,5.94,3458,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-10-29 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,5.94,3462,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-10-29 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,5.94,3466,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2012-10-29 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,5.94,3470,0.99,1
7,Astrid,Gruber,NULL,"Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,"+43 01 5134505",NULL,astrid.gruber@apple.at,5,"2013-06-19 00:00:00","Rotenturmstraße 4, 1010 Innere Stadt",Vienne,NULL,Austria,1010,0.99,1785,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2009-01-03 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,5.94,16,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2009-01-03 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,5.94,20,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2009-01-03 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,5.94,24,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2009-01-03 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,5.94,28,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2009-01-03 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,5.94,32,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2009-01-03 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,5.94,36,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2009-08-24 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,0.99,1854,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-02-15 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,1.98,2299,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-02-15 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,1.98,2301,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2628,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2637,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2646,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2655,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2664,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2673,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2682,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2691,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2700,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2709,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2718,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2727,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2736,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-03-28 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,13.86,2745,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-11-26 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,8.91,924,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-11-26 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,8.91,930,0.99,1
8,Daan,Peeters,NULL,"Grétrystraat 63",Brussels,NULL,Belgium,1000,"+32 02 219 03 03",NULL,daan_peeters@apple.be,4,"2011-11-26 00:00:00","Grétrystraat 63",Brussels,NULL,Belgium,1000,8.91,936,0.99,1
